ElapsedTime(s)	7146	EstimatedLatency(ms)	7.316	Trials	4800
ElapsedTime(s)	7245	EstimatedLatency(ms)	7.289	Trials	4864
ElapsedTime(s)	7334	EstimatedLatency(ms)	7.275	Trials	4928
ElapsedTime(s)	7423	EstimatedLatency(ms)	7.238	Trials	4992
ElapsedTime(s)	7535	EstimatedLatency(ms)	7.238	Trials	5056
ElapsedTime(s)	7645	EstimatedLatency(ms)	7.231	Trials	5120
ElapsedTime(s)	7747	EstimatedLatency(ms)	7.231	Trials	5184
ElapsedTime(s)	7847	EstimatedLatency(ms)	7.220	Trials	5248
ElapsedTime(s)	7941	EstimatedLatency(ms)	7.218	Trials	5312
ElapsedTime(s)	8052	EstimatedLatency(ms)	7.218	Trials	5376
ElapsedTime(s)	8155	EstimatedLatency(ms)	7.218	Trials	5440
ElapsedTime(s)	8240	EstimatedLatency(ms)	7.218	Trials	5504
ElapsedTime(s)	8328	EstimatedLatency(ms)	7.218	Trials	5568
ElapsedTime(s)	8417	EstimatedLatency(ms)	7.096	Trials	5632
ElapsedTime(s)	8511	EstimatedLatency(ms)	7.094	Trials	5696
ElapsedTime(s)	8614	EstimatedLatency(ms)	7.087	Trials	5760
ElapsedTime(s)	8716	EstimatedLatency(ms)	7.084	Trials	5824
ElapsedTime(s)	8816	EstimatedLatency(ms)	7.084	Trials	5888
ElapsedTime(s)	8903	EstimatedLatency(ms)	7.077	Trials	5952
ElapsedTime(s)	9022	EstimatedLatency(ms)	7.077	Trials	6016
ElapsedTime(s)	9105	EstimatedLatency(ms)	7.072	Trials	6080
ElapsedTime(s)	9196	EstimatedLatency(ms)	7.072	Trials	6144
ElapsedTime(s)	9297	EstimatedLatency(ms)	7.072	Trials	6208
ElapsedTime(s)	9405	EstimatedLatency(ms)	7.072	Trials	6272
ElapsedTime(s)	9509	EstimatedLatency(ms)	7.072	Trials	6336
ElapsedTime(s)	9599	EstimatedLatency(ms)	7.070	Trials	6400
ElapsedTime(s)	9685	EstimatedLatency(ms)	7.053	Trials	6464
ElapsedTime(s)	9773	EstimatedLatency(ms)	7.053	Trials	6528
ElapsedTime(s)	9871	EstimatedLatency(ms)	7.043	Trials	6592
